Cell_ID	Cluster	Trajectory_ID	Pseudo_time	X_coord	Y_coord	SR_Value	SR_Category	cell	sub
Cell_4454	1	1	NA	1.21457812375179	-0.644194891775083	0.85201121494174	High	Cell_4454	1
Cell_4455	1	1	NA	-2.36478121745488	-0.798599666809178	0.638228014926426	Low	Cell_4455	1
Cell_4456	1	1	NA	-1.16594788466397	0.277714803678859	0.857590736006387	High	Cell_4456	1
Cell_4457	2	1	NA	3.32872491561127	4.67636883129426	0.804358951980248	Medium	Cell_4457	1
Cell_4458	2	1	NA	3.45119030663279	2.14243528036291	0.704107255092822	Medium	Cell_4458	1
Cell_4459	1	1	NA	-1.85195153823848	-2.22331230061554	0.583658834453672	Low	Cell_4459	1
Cell_446	3	1	NA	1.17595227605651	8.71323178703464	0.854287068592384	High	Cell_446	1
Cell_4460	1	1	NA	-1.66353507033243	-3.60623490285854	0.512231509434059	Low	Cell_4460	1
Cell_4461	1	1	NA	-2.78202325132041	-3.14708872781706	0.577353042899631	Low	Cell_4461	1
Cell_4462	2	1	NA	1.8292591352519	-0.845881780726115	0.793291203561239	Medium	Cell_4462	1
Cell_4463	2	1	NA	4.0012586862213	2.20484258921211	0.609242997830734	Low	Cell_4463	1
Cell_4464	3	1	NA	2.04255635717057	7.89820327187945	0.522195825120434	Low	Cell_4464	1
Cell_4465	1	1	NA	-4.21636966794279	-4.14170130396146	0.95725503040012	High	Cell_4465	1
Cell_4466	1	1	NA	-7.47635315470354	-4.21759114121297	0.935071703395806	High	Cell_4466	1
Cell_4467	1	1	NA	-6.56829723039764	-3.65524549713148	0.913235367042944	High	Cell_4467	1
Cell_4468	2	1	NA	4.27945744115504	2.81533342454309	0.804835382266901	Medium	Cell_4468	1
Cell_4469	2	1	NA	3.2728339745506	0.557168911180414	0.861815975396894	High	Cell_4469	1
Cell_447	3	1	NA	3.43800596499283	6.68491828760772	0.880199768114835	High	Cell_447	1
Cell_4470	3	1	NA	3.0547814734139	5.83345695455772	0.898441823199391	High	Cell_4470	1
Cell_4471	1	1	NA	1.07204770650427	-2.45382094131203	0.933836936135776	High	Cell_4471	1
Cell_4472	2	1	NA	3.7504105400181	4.56762575206899	0.850169885787182	High	Cell_4472	1
Cell_4473	1	1	NA	-5.6886893582917	-3.80894360856582	0.667813971987925	Medium	Cell_4473	1
Cell_4474	2	1	NA	1.44556262748247	0.657655854359935	0.748820240609348	Medium	Cell_4474	1
Cell_4475	1	1	NA	-3.83959791061802	-2.20466799399626	0.888123122858815	High	Cell_4475	1
Cell_4476	1	1	NA	-1.38385841743924	0.183544532470305	0.709579326910898	Medium	Cell_4476	1
Cell_4477	1	1	NA	-1.00519206807899	0.437977962971453	0.791510744253173	Medium	Cell_4477	1
Cell_4478	2	1	NA	4.16127835827857	4.59232441649599	0.650277011794969	Low	Cell_4478	1
Cell_4479	1	1	NA	-0.621999267279005	-2.8686796128685	0.573532917303964	Low	Cell_4479	1
Cell_448	2	1	NA	2.91543143032689	-0.0382059817096847	0.573542054276913	Low	Cell_448	1
Cell_4480	1	1	NA	-3.74399947429569	-2.34367252166234	0.637776949442923	Low	Cell_4480	1
Cell_4481	1	1	NA	-6.16285895464791	-4.59668855908547	0.601484621642157	Low	Cell_4481	1
Cell_4482	1	1	NA	0.594831524674398	-2.58536926361577	0.612597698811442	Low	Cell_4482	1
Cell_4483	1	1	NA	-1.65523142521177	-3.00049287967909	0.759979947819375	Medium	Cell_4483	1
Cell_4484	1	1	NA	0.803136248727614	-1.77015094783992	0.960311584407464	High	Cell_4484	1
Cell_4485	2	1	NA	1.92862269624115	0.877008486713631	0.790730026783422	Medium	Cell_4485	1
Cell_4486	1	1	NA	-3.72385479196789	-2.38735053763683	0.630750298849307	Low	Cell_4486	1
Cell_4487	1	1	NA	-0.780850930615022	-0.831908434589684	0.686984698288143	Medium	Cell_4487	1
Cell_4488	1	1	NA	-1.0240292197227	0.205411559938715	0.78176945168525	Medium	Cell_4488	1
Cell_4489	1	1	NA	-0.886885779842361	-4.69857009274626	0.579752880614251	Low	Cell_4489	1
Cell_449	2	1	NA	3.86906459606415	2.90143725171326	0.679028481710702	Medium	Cell_449	1
Cell_4490	2	1	NA	4.33351038908689	4.37244020575974	0.835401169839315	High	Cell_4490	1
Cell_4491	1	1	NA	-4.6799437789144	-3.10625666626888	0.509134440449998	Low	Cell_4491	1
Cell_4492	1	1	NA	-1.92901435275529	-0.00866091389376811	0.506194119807333	Low	Cell_4492	1
Cell_4493	1	1	NA	-0.872963765400011	-3.06958696579258	0.832333747064695	Medium	Cell_4493	1
Cell_4494	3	1	NA	3.51527303566098	6.49684626258292	0.602781862369739	Low	Cell_4494	1
Cell_4495	2	1	NA	1.99664371542287	-0.0170846672289787	0.691946584149264	Medium	Cell_4495	1
Cell_4496	1	1	NA	-1.02461805331896	-4.80704497666574	0.579751815763302	Low	Cell_4496	1
Cell_4497	1	1	NA	-0.78557384873299	-2.87796582468338	0.854276237194426	High	Cell_4497	1
Cell_4498	2	1	NA	3.28595712464174	2.52637208039295	0.807375429663807	Medium	Cell_4498	1
Cell_4499	1	1	NA	-2.74434974084256	-3.37696584128722	0.53053267521318	Low	Cell_4499	1
Cell_45	2	1	NA	2.55881035327496	-0.291774949263232	0.576222373871133	Low	Cell_45	1
Cell_450	1	1	NA	-3.36124918097039	-4.02195246049242	0.836666240706109	High	Cell_450	1
Cell_4500	1	1	NA	-1.17511577948399	-3.43424246969754	0.703127710847184	Medium	Cell_4500	1
Cell_4501	2	1	NA	2.4571579964806	-1.1613737649687	0.552520870929584	Low	Cell_4501	1
Cell_4502	1	1	NA	-1.25180604037341	-3.10820532907623	0.701252800412476	Medium	Cell_4502	1
Cell_4503	2	1	NA	3.70097495947249	5.11798565141948	0.727838293649256	Medium	Cell_4503	1
Cell_4504	1	1	NA	-4.1145994179166	-3.0834578455455	0.812322623212822	Medium	Cell_4504	1
Cell_4505	1	1	NA	-1.96323355034702	-0.460289969359017	0.539427640032955	Low	Cell_4505	1
Cell_4506	1	1	NA	1.14465305656163	-1.94185066056526	0.670991362305358	Medium	Cell_4506	1
Cell_4507	2	1	NA	3.56715072448764	0.953855727708248	0.511843145359308	Low	Cell_4507	1
Cell_4508	2	1	NA	2.98518192849004	0.193245429922946	0.67075821920298	Medium	Cell_4508	1
Cell_4509	3	1	NA	2.01235746713568	8.17508172407482	0.891680611646734	High	Cell_4509	1
Cell_451	1	1	NA	-5.23350476734793	-3.33337246486428	0.761911300825886	Medium	Cell_451	1
Cell_4510	2	1	NA	3.77141105335962	3.53517823772756	0.87060511589516	High	Cell_4510	1
Cell_4511	1	1	NA	0.929293127082765	-1.6656069833291	0.90808555460535	High	Cell_4511	1
Cell_452	1	1	NA	-2.23441372152825	-4.26566797890785	0.674900896381587	Medium	Cell_452	1
Cell_453	1	1	NA	1.61380608280029	-2.90709837274971	0.620265350793488	Low	Cell_453	1
Cell_454	2	1	NA	4.08031769790355	3.48008683370099	0.529095898149535	Low	Cell_454	1
Cell_455	3	1	NA	3.14729411542094	6.77441825563513	0.618309871060774	Low	Cell_455	1
Cell_456	1	1	NA	-1.86941272602526	-3.25505624470556	0.945038956589997	High	Cell_456	1
Cell_457	2	1	NA	2.83024722994567	0.91510219553935	0.90591370803304	High	Cell_457	1
Cell_458	1	1	NA	0.230955054167177	-2.32193637212565	0.873758161091246	High	Cell_458	1
Cell_459	1	1	NA	-3.78481211497661	-3.06451229869348	0.577455862890929	Low	Cell_459	1
Cell_46	2	1	NA	2.3992021930408	-0.803082349849259	0.569403031724505	Low	Cell_46	1
Cell_460	1	1	NA	1.2308888692711	-1.20491808847146	0.562371044303291	Low	Cell_460	1
Cell_461	2	1	NA	4.12823503246956	2.45814615295674	0.987362904241309	High	Cell_461	1
Cell_462	1	1	NA	-2.35304016132174	-3.23094045489283	0.718064998043701	Medium	Cell_462	1
Cell_463	1	1	NA	1.09304885828948	-0.571610050593032	0.732008313410915	Medium	Cell_463	1
Cell_464	1	1	NA	-8.65617799137413	-4.20193876431693	0.58264904061798	Low	Cell_464	1
Cell_465	1	1	NA	-1.87951217939368	-0.102380377004379	0.792468278668821	Medium	Cell_465	1
Cell_466	1	1	NA	1.27952102373933	-0.831566521553719	0.63538900972344	Low	Cell_466	1
Cell_467	2	1	NA	3.79385093334658	5.12003906901615	0.615048460196704	Low	Cell_467	1
Cell_468	2	1	NA	4.0576413868281	3.19730476909398	0.845603915746324	High	Cell_468	1
Cell_469	2	1	NA	4.11122573867249	2.16364342399431	0.641426199814305	Low	Cell_469	1
Cell_47	2	1	NA	3.31585818301104	3.48056310958089	0.616517049726099	Low	Cell_47	1
Cell_470	3	1	NA	3.26191140314896	6.4365846667937	0.905199033091776	High	Cell_470	1
Cell_471	2	1	NA	2.3621776621256	-0.982750782571982	0.54695830354467	Low	Cell_471	1
Cell_472	1	1	NA	-6.54751908849077	-3.63629695917106	0.911015035584569	High	Cell_472	1
Cell_473	2	1	NA	3.4737001889673	-0.126239034421685	0.71371414035093	Medium	Cell_473	1
Cell_474	1	1	NA	-3.67662689102304	-3.34383340555302	0.877943629864603	High	Cell_474	1
Cell_475	1	1	NA	-2.55076690408498	-2.95362175803728	0.831192753277719	Medium	Cell_475	1
Cell_476	1	1	NA	-1.58531219252024	-3.22623726947318	0.722263698466122	Medium	Cell_476	1
Cell_477	2	1	NA	3.21203094550215	0.333585243303953	0.813573092222214	Medium	Cell_477	1
Cell_478	2	1	NA	3.10871852617012	1.72157305739238	0.500232674530707	Low	Cell_478	1
Cell_479	2	1	NA	3.4502862509366	4.86480346119185	0.608621757011861	Low	Cell_479	1
Cell_48	2	1	NA	1.6930675848674	-1.08107835213175	0.732981225126423	Medium	Cell_48	1
Cell_480	1	1	NA	-4.727032670251	-4.33792017358065	0.852436122833751	High	Cell_480	1
Cell_481	1	1	NA	-1.20871281255625	-1.68301796997495	0.60758324409835	Low	Cell_481	1
Cell_482	1	1	NA	-1.99418644335418	-0.495638837163506	0.906966860638931	High	Cell_482	1
Cell_483	1	1	NA	-2.54052964789747	-3.17803383753984	0.653881937148981	Low	Cell_483	1
Cell_484	2	1	NA	3.12069587905541	1.96332281422764	0.843871342833154	High	Cell_484	1
Cell_485	3	1	NA	-0.045267485641127	8.91280540919656	0.966340539511293	High	Cell_485	1
Cell_486	2	1	NA	2.88121199624523	3.01894530475178	0.557889832416549	Low	Cell_486	1
Cell_487	1	1	NA	-1.43565423083637	-3.26872508929894	0.563852843944915	Low	Cell_487	1
Cell_488	1	1	NA	-6.75341409859623	-3.94550316548408	0.839111928711645	High	Cell_488	1
Cell_489	1	1	NA	-1.05992518483746	-1.20957731383564	0.714474297943525	Medium	Cell_489	1
Cell_49	2	1	NA	1.97062926585186	-0.572747920938479	0.632986320182681	Low	Cell_49	1
Cell_490	1	1	NA	-5.14046193005029	-4.09886460566923	0.917200488969684	High	Cell_490	1
Cell_491	3	1	NA	2.67081143596888	7.07025485846596	0.985719033400528	High	Cell_491	1
Cell_492	2	1	NA	2.95455122714436	0.212643755379181	0.535244488855824	Low	Cell_492	1
Cell_493	2	1	NA	1.90082935286239	-0.289847392985674	0.72989259660244	Medium	Cell_493	1
Cell_494	1	1	NA	-0.794010356392106	-2.92235395834797	0.850792559213005	High	Cell_494	1
Cell_495	1	1	NA	-4.97188976639877	-3.85015475742571	0.543470083968714	Low	Cell_495	1
Cell_496	3	1	NA	-0.159749428681209	9.00951400656935	0.996472008060664	High	Cell_496	1
Cell_497	3	1	NA	2.94480087491396	6.60668898792202	0.626549497013912	Low	Cell_497	1
Cell_498	3	1	NA	3.09726582943289	5.92765019562282	0.524769217823632	Low	Cell_498	1
Cell_499	1	1	NA	-8.25920180808678	-3.69240795793299	0.843162473407574	High	Cell_499	1
Cell_5	2	1	NA	4.24958394995117	2.93165042383521	0.970233642146923	High	Cell_5	1
Cell_50	1	1	NA	-2.52461400855401	-3.88546748911184	0.928913857671432	High	Cell_50	1
Cell_500	1	1	NA	-4.8109279010014	-3.16238779506116	0.893463676329702	High	Cell_500	1
Cell_501	1	1	NA	-1.11465058584121	-4.06876866249981	0.676803037989885	Medium	Cell_501	1
Cell_502	2	1	NA	3.22095426602563	3.71032429452749	0.683220722479746	Medium	Cell_502	1
Cell_503	1	1	NA	0.812924134216094	-3.88786207067174	0.643550065346062	Low	Cell_503	1
Cell_504	1	1	NA	-1.52827044446747	-1.97329478088459	0.539986456162296	Low	Cell_504	1
Cell_505	1	1	NA	-5.41002726120196	-4.1405874358095	0.682727134786546	Medium	Cell_505	1
Cell_506	3	1	NA	0.582746225406427	8.76485083703727	0.589006907306612	Low	Cell_506	1
Cell_507	1	1	NA	-2.54616946677154	-3.47190876685512	0.768026860314421	Medium	Cell_507	1
Cell_508	2	1	NA	1.26261942646476	0.630022363976692	0.751974356011488	Medium	Cell_508	1
Cell_509	3	1	NA	-0.465885059795464	9.07214978158317	0.972517551737837	High	Cell_509	1
Cell_51	2	1	NA	3.17372716110782	2.69276350798826	0.522915583336726	Low	Cell_51	1
Cell_510	2	1	NA	2.44288003371565	1.20600089376921	0.670660641975701	Medium	Cell_510	1
Cell_511	3	1	NA	3.59580218562322	6.00933684507672	0.732356887077913	Medium	Cell_511	1
Cell_512	1	1	NA	-4.5962009815042	-4.02031668798616	0.541265590814874	Low	Cell_512	1
Cell_513	1	1	NA	-3.72874254712856	-2.98009255368326	0.930053423042409	High	Cell_513	1
Cell_514	2	1	NA	1.67733847099949	0.603900573752218	0.697830319986679	Medium	Cell_514	1
Cell_515	3	1	NA	3.11764513414211	6.76609418699717	0.867949675186537	High	Cell_515	1
Cell_516	3	1	NA	1.18119919242748	8.73954635015913	0.585871702991426	Low	Cell_516	1
Cell_517	3	1	NA	3.11071160521519	6.81886350653376	0.727380815660581	Medium	Cell_517	1
Cell_518	1	1	NA	0.811389764138249	-1.05378921895807	0.885102379717864	High	Cell_518	1
Cell_519	1	1	NA	-5.35873408000701	-3.8004632978783	0.531324999174103	Low	Cell_519	1
Cell_52	1	1	NA	-0.911892860237157	-1.37577653750732	0.721100037102588	Medium	Cell_52	1
Cell_520	2	1	NA	4.32130156585914	4.40724569673455	0.907540747546591	High	Cell_520	1
Cell_521	1	1	NA	-5.43600541130115	-4.08900088042995	0.650571262231097	Low	Cell_521	1
Cell_522	1	1	NA	-3.88164018864917	-2.30008689161492	0.682335513993166	Medium	Cell_522	1
Cell_523	3	1	NA	0.743712045419544	8.66565819531148	0.656056395964697	Low	Cell_523	1
Cell_524	1	1	NA	0.33272951108633	-2.68160495572117	0.518684982438572	Low	Cell_524	1
Cell_525	1	1	NA	-6.95532253630923	-4.11719032971045	0.75940246169921	Medium	Cell_525	1
Cell_526	1	1	NA	-0.83582551430949	-3.43147138945322	0.839506707852706	High	Cell_526	1
Cell_527	2	1	NA	3.99414436029762	5.02532559871447	0.951616780133918	High	Cell_527	1
Cell_528	2	1	NA	3.46971559601004	1.95050025469478	0.512763349222951	Low	Cell_528	1
Cell_529	2	1	NA	3.58434784853948	2.86905278544729	0.994539135368541	High	Cell_529	1
Cell_53	1	1	NA	-2.36949578091523	-3.67730981601407	0.899462422821671	High	Cell_53	1
Cell_530	2	1	NA	3.13020798867036	3.08105899590258	0.651443812297657	Low	Cell_530	1
Cell_531	1	1	NA	1.43908779607848	-1.34752672695551	0.969569200300612	High	Cell_531	1
Cell_532	1	1	NA	-5.20468542758745	-4.3181849936044	0.843803790863603	High	Cell_532	1
Cell_533	2	1	NA	3.84307499688017	2.58458484373538	0.723518497426994	Medium	Cell_533	1
Cell_534	1	1	NA	-1.34620686999136	-4.91189617546334	0.908239069394767	High	Cell_534	1
Cell_535	1	1	NA	-1.48143433504046	-3.70880051311896	0.519749598926865	Low	Cell_535	1
Cell_536	1	1	NA	-0.0358183846507527	-2.79201315676933	0.869515842758119	High	Cell_536	1
Cell_537	1	1	NA	-4.57904025510266	-4.17726245231954	0.674359746859409	Medium	Cell_537	1
Cell_538	2	1	NA	3.46841585376734	5.09389683255536	0.914625411736779	High	Cell_538	1
Cell_539	1	1	NA	1.32322071278791	-2.22238819165956	0.767770695849322	Medium	Cell_539	1
Cell_54	2	1	NA	2.52393177515153	-0.750186463053802	0.56094962998759	Low	Cell_54	1
Cell_540	2	1	NA	3.59022001657659	2.01759227587762	0.637272681808099	Low	Cell_540	1
Cell_541	1	1	NA	-0.118583668186441	-2.46054201123763	0.900474105961621	High	Cell_541	1
Cell_542	1	1	NA	0.64711844715496	-2.22937781571661	0.545822347397916	Low	Cell_542	1
Cell_543	1	1	NA	-4.41695325380641	-4.37960579653776	0.91605388710741	High	Cell_543	1
Cell_544	2	1	NA	2.60887000992285	-1.15385363969917	0.638427536236122	Low	Cell_544	1
Cell_545	1	1	NA	0.271594313875805	0.585777416285911	0.876555049791932	High	Cell_545	1
Cell_546	1	1	NA	-3.79206823602165	-3.73855487935965	0.982076285057701	High	Cell_546	1
Cell_547	2	1	NA	3.31784293940871	2.21201086288141	0.54073328000959	Low	Cell_547	1
Cell_548	1	1	NA	0.791440308358335	-2.3416322829615	0.927182373241521	High	Cell_548	1
Cell_549	1	1	NA	-1.58932565707573	-3.11773212275881	0.901119108544663	High	Cell_549	1
Cell_55	1	1	NA	-7.53793285393493	-4.22599322679874	0.780473991879262	Medium	Cell_55	1
Cell_550	2	1	NA	1.7279946171105	1.55549551129987	0.692586802295409	Medium	Cell_550	1
Cell_551	1	1	NA	-0.943655198243425	-1.42167415461922	0.663798699504696	Low	Cell_551	1
Cell_552	2	1	NA	3.06696472953855	1.89419435341077	0.602469351491891	Low	Cell_552	1
Cell_553	2	1	NA	4.18836146652203	5.50404213500884	0.78469133132603	Medium	Cell_553	1
Cell_554	2	1	NA	3.36090561322818	2.46394510947642	0.944027595221996	High	Cell_554	1
Cell_555	2	1	NA	3.32369883384236	1.22523207272369	0.764857045724057	Medium	Cell_555	1
Cell_556	1	1	NA	0.778895643934865	-0.33969435087853	0.793479328393005	Medium	Cell_556	1
Cell_557	2	1	NA	3.81161191977746	1.77001295607673	0.832867571269162	Medium	Cell_557	1
Cell_558	2	1	NA	2.2377079929971	-1.24379566030336	0.764946229290217	Medium	Cell_558	1
Cell_559	1	1	NA	1.03382840541588	-1.47949507482243	0.754921449697576	Medium	Cell_559	1
Cell_56	3	1	NA	-1.45322649598421	9.30154594870353	0.603265694808215	Low	Cell_56	1
Cell_560	1	1	NA	0.166039774445853	-1.05116060013926	0.508080240455456	Low	Cell_560	1
Cell_561	3	1	NA	3.47469301571209	6.10289610125114	0.523854992468841	Low	Cell_561	1
Cell_562	1	1	NA	-3.01378355155931	-2.12650381883957	0.964675341267139	High	Cell_562	1
Cell_563	3	1	NA	4.09244530741108	5.80341364262287	0.884642769349739	High	Cell_563	1
Cell_564	1	1	NA	-0.833258712868507	-0.626311109919327	0.600540308048949	Low	Cell_564	1
Cell_565	1	1	NA	-1.67971157613347	-1.35830022524577	0.825130750192329	Medium	Cell_565	1
Cell_566	1	1	NA	0.753347506570162	-0.47110010215287	0.826883341185749	Medium	Cell_566	1
Cell_567	3	1	NA	3.12594845928287	6.9923038169829	0.697626880719326	Medium	Cell_567	1
Cell_568	1	1	NA	-0.221138598145465	-0.783084427130694	0.906152414274402	High	Cell_568	1
Cell_569	1	1	NA	-4.75664051093701	-3.54485833374862	0.773511708830483	Medium	Cell_569	1
Cell_57	1	1	NA	1.16882863439959	-0.242835133959878	0.563765825121664	Low	Cell_57	1
Cell_570	1	1	NA	-0.322113085419607	-3.08485138294724	0.942566325771622	High	Cell_570	1
Cell_571	2	1	NA	3.88833464484727	5.11518869712856	0.776656993781216	Medium	Cell_571	1
Cell_572	1	1	NA	-9.26772064652798	-4.22490874376116	0.953024055808783	High	Cell_572	1
Cell_573	2	1	NA	3.38536209577844	2.13941650691235	0.793730683508329	Medium	Cell_573	1
Cell_574	1	1	NA	-3.06376217587313	-3.42166222473605	0.711731825489551	Medium	Cell_574	1
Cell_575	1	1	NA	-5.58084094961466	-3.90812323146676	0.974792661494575	High	Cell_575	1
Cell_576	2	1	NA	4.00610575263983	4.78638644647475	0.854518951731734	High	Cell_576	1
Cell_577	1	1	NA	-7.30969044651334	-4.56031679803642	0.706652704044245	Medium	Cell_577	1
Cell_578	1	1	NA	-0.0223070692547076	-2.83059670381373	0.509182041860186	Low	Cell_578	1
Cell_579	2	1	NA	2.71888926373161	-0.923609508317294	0.783367041382007	Medium	Cell_579	1
Cell_58	1	1	NA	-0.42572016816181	-1.20833378419196	0.876653932151385	High	Cell_58	1
Cell_580	2	1	NA	2.56258696721905	0.439895445808216	0.745031726546586	Medium	Cell_580	1
Cell_581	2	1	NA	5.17586770139081	3.51481286919199	0.93933701061178	High	Cell_581	1
Cell_582	3	1	NA	3.08308904138263	6.96651873883522	0.906426343950443	High	Cell_582	1
Cell_583	1	1	NA	-0.071404300542474	-2.15809153250038	0.927049988764338	High	Cell_583	1
Cell_584	1	1	NA	1.38884015321254	-1.18449352157421	0.683947973884642	Medium	Cell_584	1
Cell_585	1	1	NA	0.490840357984962	-0.516912884698347	0.936974956421182	High	Cell_585	1
Cell_586	2	1	NA	3.45643325822056	-0.244696737530251	0.575669085723348	Low	Cell_586	1
Cell_587	2	1	NA	3.27651243896122	2.37156921052143	0.640905834850855	Low	Cell_587	1
Cell_588	3	1	NA	-1.56461762693507	9.32449568934327	0.833352578920312	High	Cell_588	1
Cell_589	1	1	NA	0.859231373094393	-0.556361450268348	0.988691788399592	High	Cell_589	1
Cell_59	2	1	NA	3.11956999031385	2.36748189059363	0.94752267957665	High	Cell_59	1
Cell_590	2	1	NA	3.8984656052465	3.401150192611	0.791369868326001	Medium	Cell_590	1
Cell_591	2	1	NA	2.20424987865362	0.997824148255283	0.763295039767399	Medium	Cell_591	1
Cell_592	1	1	NA	-2.15057914703015	-3.34752184188477	0.530391112435609	Low	Cell_592	1
Cell_593	1	1	NA	-7.95494810798328	-3.82521700036746	0.984519431833178	High	Cell_593	1
Cell_594	1	1	NA	-1.49112981876994	-3.07425738631679	0.560118564288132	Low	Cell_594	1
Cell_595	1	1	NA	0.65697909473225	-3.10174891148573	0.54418165050447	Low	Cell_595	1
Cell_596	1	1	NA	-0.743099651932281	-2.29412559622197	0.940382057451643	High	Cell_596	1
Cell_597	2	1	NA	2.97079997108689	1.54590823583639	0.754185314872302	Medium	Cell_597	1
Cell_598	1	1	NA	-3.61209470056521	-2.96192242582458	0.668747498653829	Medium	Cell_598	1
Cell_599	1	1	NA	-4.58089343196354	-3.38218410127461	0.947167312726378	High	Cell_599	1
Cell_6	1	1	NA	0.111270536997791	-1.76253351409124	0.522778249694966	Low	Cell_6	1
Cell_60	2	1	NA	1.53106532051637	-0.803420101159854	0.687231387943029	Medium	Cell_60	1
Cell_600	1	1	NA	-3.74992040436416	-3.24211778101003	0.515985814039595	Low	Cell_600	1
Cell_601	1	1	NA	-1.05535056885631	0.504264948512724	0.618614848703146	Low	Cell_601	1
Cell_602	1	1	NA	0.797249709597096	-1.06613755808611	0.843245175550692	High	Cell_602	1
Cell_603	1	1	NA	-7.24480696728989	-4.1186252842321	0.612909211660735	Low	Cell_603	1
Cell_604	2	1	NA	3.04123614234291	3.4360805285663	0.659247294068336	Low	Cell_604	1
Cell_605	1	1	NA	-1.34136440747172	-2.96087214955823	0.586991908377968	Low	Cell_605	1
Cell_606	3	1	NA	3.01384371602401	7.46458926483622	0.90071479184553	High	Cell_606	1
Cell_607	1	1	NA	-3.47706732163046	-3.36604171362695	0.573141028988175	Low	Cell_607	1
Cell_608	1	1	NA	0.0494551139248927	-1.1190677978825	0.911358695826493	High	Cell_608	1
Cell_609	1	1	NA	-4.07655418483758	-3.4785460485659	0.665498914313503	Low	Cell_609	1
Cell_61	1	1	NA	0.937796014861144	-1.3619559231191	0.832557597314008	Medium	Cell_61	1
Cell_610	3	1	NA	3.16212888918296	7.15700553401786	0.687084693927318	Medium	Cell_610	1
Cell_611	2	1	NA	1.66371316704999	1.46714974339777	0.814872711896896	Medium	Cell_611	1
Cell_612	2	1	NA	3.09482231566797	2.49778769696693	0.548316871514544	Low	Cell_612	1
Cell_613	1	1	NA	-0.942909235184235	-2.38788522517866	0.510996857658029	Low	Cell_613	1
Cell_614	1	1	NA	-0.0513578205878291	-1.40747731443921	0.996522390167229	High	Cell_614	1
Cell_615	2	1	NA	2.14496608736749	0.912526707761149	0.791969422833063	Medium	Cell_615	1
Cell_616	1	1	NA	-0.27578641443199	0.118277540314128	0.890911532565951	High	Cell_616	1
Cell_617	2	1	NA	2.67445874293719	2.20485653563178	0.945948061300442	High	Cell_617	1
Cell_618	3	1	NA	-1.33473033001366	9.28154002102835	0.877432726789266	High	Cell_618	1
Cell_619	1	1	NA	-1.75164832447372	-0.476348960726083	0.989601865061559	High	Cell_619	1
Cell_62	2	1	NA	2.09550967507855	0.0198451828407809	0.547420330462046	Low	Cell_62	1
Cell_620	1	1	NA	1.4308563569529	-1.33420337043372	0.522073533968069	Low	Cell_620	1
Cell_621	2	1	NA	4.1174203335083	4.36271662983833	0.951700442354195	High	Cell_621	1
Cell_622	2	1	NA	3.86930144461271	1.72043731401266	0.932750407024287	High	Cell_622	1
Cell_623	1	1	NA	-1.16118155144497	-2.2933874917346	0.887703795684502	High	Cell_623	1
Cell_624	1	1	NA	-0.566926305179164	-1.61145372348381	0.688408208428882	Medium	Cell_624	1
Cell_625	3	1	NA	-0.0421345444862027	9.03576564429309	0.521054024342448	Low	Cell_625	1
Cell_626	3	1	NA	1.77631839503286	7.87136187365628	0.682205540826544	Medium	Cell_626	1
Cell_627	3	1	NA	3.34503920074345	6.94709198308884	0.636875634896569	Low	Cell_627	1
Cell_628	1	1	NA	-5.20065413569917	-4.01197568153608	0.925233740359545	High	Cell_628	1
Cell_629	1	1	NA	-1.16206063201601	-1.99677314336939	0.681200856226496	Medium	Cell_629	1
Cell_63	1	1	NA	-6.58292574299729	-4.60209536503099	0.691984818899073	Medium	Cell_63	1
Cell_630	3	1	NA	3.25403481557971	6.42896083977162	0.652238895301707	Low	Cell_630	1
Cell_631	2	1	NA	2.7985932451121	1.1503808178664	0.879567669704556	High	Cell_631	1
Cell_632	1	1	NA	1.30492905831454	-1.18843345041866	0.922417312161997	High	Cell_632	1
Cell_633	1	1	NA	-0.833853989374617	-2.31258789304276	0.728960780543275	Medium	Cell_633	1
Cell_634	2	1	NA	4.00603553334098	4.69806620695725	0.864815832232125	High	Cell_634	1
Cell_635	1	1	NA	-5.83507087234807	-3.80905306959389	0.552039318019524	Low	Cell_635	1
Cell_636	1	1	NA	-2.70226147831395	-2.12124171132762	0.609991588862613	Low	Cell_636	1
Cell_637	3	1	NA	2.86825136609356	7.32238377068449	0.976975623867474	High	Cell_637	1
Cell_638	2	1	NA	3.55301187144039	2.37052863005634	0.876018770621158	High	Cell_638	1
Cell_639	1	1	NA	3.80970167239759	-7.88328558626877	0.909477691631764	High	Cell_639	1
Cell_64	2	1	NA	1.54863351352154	-1.29961869058776	0.637191822286695	Low	Cell_64	1
Cell_640	2	1	NA	3.12963543602706	2.72800895270461	0.708888550871052	Medium	Cell_640	1
Cell_641	2	1	NA	2.61709119585102	-0.806249448696018	0.796919246553443	Medium	Cell_641	1
Cell_642	1	1	NA	-3.28231636948229	-3.49229675258568	0.899411778897047	High	Cell_642	1
Cell_643	3	1	NA	3.21607501783579	6.46958466402475	0.944204325205646	High	Cell_643	1
Cell_644	1	1	NA	0.753144967265852	-2.82037981962108	0.692595796659589	Medium	Cell_644	1
Cell_645	2	1	NA	3.30205496699516	2.5187132546894	0.545161042129621	Low	Cell_645	1
Cell_646	3	1	NA	-1.20674836439745	9.26511392298295	0.812871818547137	Medium	Cell_646	1
Cell_647	2	1	NA	3.88413592236379	2.45928278959228	0.872818108648062	High	Cell_647	1
