Cell_ID	SR_Value	SR_Category
Cell_2383	0.990262251696549	High
Cell_2384	0.688770027947612	Medium
Cell_2385	0.992933777393773	High
Cell_2386	0.569808195345104	Low
Cell_2387	0.781109051546082	Medium
Cell_2388	0.897180097177625	High
Cell_2389	0.596950684324838	Low
Cell_2390	0.85534925153479	High
Cell_2391	0.782854010001756	Medium
Cell_2392	0.505057866568677	Low
Cell_2393	0.628475433913991	Low
Cell_2394	0.735490741441026	Medium
Cell_2395	0.96343137358781	High
Cell_2396	0.997645989409648	High
Cell_2397	0.604991150205024	Low
Cell_2398	0.772593454108573	Medium
Cell_2399	0.822696436196566	Medium
Cell_2400	0.95055399031844	High
Cell_2401	0.866160873672925	High
Cell_2402	0.804855350987054	Medium
Cell_2403	0.612186066806316	Low
Cell_2404	0.958085506688803	High
Cell_2405	0.901380512397736	High
Cell_2406	0.656204306287691	Low
Cell_2407	0.613625598140061	Low
Cell_2408	0.828797601978295	Medium
Cell_2409	0.867865578155033	High
Cell_2410	0.732547127292491	Medium
Cell_2411	0.931802664650604	High
Cell_2412	0.837500291643664	High
Cell_2413	0.580733944429085	Low
Cell_2414	0.506045153364539	Low
Cell_2415	0.933034013723955	High
Cell_2416	0.550356393912807	Low
Cell_2417	0.656116122263484	Low
Cell_2418	0.717247526510619	Medium
Cell_2419	0.807878032093868	Medium
Cell_2420	0.669612028403208	Medium
Cell_2421	0.789989051409066	Medium
Cell_2422	0.914837401360273	High
Cell_2423	0.667309072799981	Medium
Cell_2424	0.691009498084895	Medium
Cell_2425	0.802844967343844	Medium
Cell_2426	0.747867946047336	Medium
Cell_2427	0.554633941850625	Low
Cell_2428	0.92296414996963	High
Cell_2429	0.72292826755438	Medium
Cell_2430	0.875187952420674	High
Cell_2431	0.897769309813157	High
Cell_2432	0.695349428569898	Medium
Cell_2433	0.507423944422044	Low
Cell_2434	0.871707413345575	High
Cell_2435	0.534192589344457	Low
Cell_2436	0.766010315390304	Medium
Cell_2437	0.561315206927247	Low
Cell_2438	0.837884999578819	High
Cell_2439	0.528010033885948	Low
Cell_2440	0.899004692910239	High
Cell_2441	0.831302482285537	Medium
Cell_2442	0.622120698331855	Low
Cell_2443	0.580186218605377	Low
Cell_2444	0.528999950154684	Low
Cell_2445	0.507605596911162	Low
Cell_2446	0.916677385801449	High
Cell_2447	0.63093860889785	Low
Cell_2448	0.527707413071766	Low
Cell_2449	0.674016716424376	Medium
Cell_2450	0.790109204477631	Medium
Cell_2451	0.902109137852676	High
Cell_2452	0.670132863218896	Medium
Cell_2453	0.567425165441819	Low
Cell_2454	0.886806460097432	High
Cell_2455	0.938618924934417	High
Cell_2456	0.993984017521143	High
Cell_2457	0.827409292571247	Medium
Cell_2458	0.627013651654124	Low
Cell_2459	0.82072777999565	Medium
Cell_2460	0.725306190317497	Medium
Cell_2461	0.598480598535389	Low
Cell_2462	0.803093742695637	Medium
Cell_2463	0.987314874888398	High
Cell_2464	0.599587190663442	Low
Cell_2465	0.717379486770369	Medium
Cell_2466	0.669769367319532	Medium
Cell_2467	0.517004121211357	Low
Cell_2468	0.549599281628616	Low
Cell_2469	0.709616416366771	Medium
Cell_2470	0.523669169982895	Low
Cell_2471	0.513264638488181	Low
Cell_2472	0.5867560232291	Low
Cell_2473	0.689043267164379	Medium
Cell_2474	0.794161392142996	Medium
Cell_2475	0.66821483511012	Medium
Cell_2476	0.747274143388495	Medium
Cell_2477	0.876163337379694	High
Cell_2478	0.584531055996194	Low
Cell_2479	0.921815818292089	High
Cell_2480	0.660151428193785	Low
Cell_2481	0.616943608154543	Low
Cell_2482	0.654996782890521	Low
Cell_2483	0.894954981631599	High
Cell_2484	0.627253874554299	Low
Cell_2485	0.961411762866192	High
Cell_2486	0.574176748748869	Low
Cell_2487	0.608238903223537	Low
Cell_2488	0.813045905902982	Medium
Cell_2489	0.628535086638294	Low
Cell_2490	0.85358687385451	High
Cell_2491	0.871202609152533	High
Cell_2492	0.631178196752444	Low
Cell_2493	0.786309903953224	Medium
Cell_2494	0.957824313896708	High
Cell_2495	0.85421002516523	High
Cell_2496	0.922177535365336	High
Cell_2497	0.959971207077615	High
Cell_2498	0.647317337221466	Low
Cell_2499	0.82532633212395	Medium
Cell_2500	0.570883095148019	Low
Cell_2501	0.926765840966254	High
Cell_2502	0.833003308041953	Medium
Cell_2503	0.866663339664228	High
Cell_2504	0.657370174652897	Low
Cell_2505	0.833858970087022	High
Cell_2506	0.731943355756812	Medium
Cell_2507	0.825141465640627	Medium
Cell_2508	0.892887604073621	High
Cell_2509	0.950852100388147	High
Cell_2510	0.763703774078749	Medium
Cell_2511	0.579054524190724	Low
Cell_2512	0.634809376555495	Low
Cell_2513	0.567270107218064	Low
Cell_2514	0.618778777658008	Low
Cell_2515	0.861528311041184	High
Cell_2516	0.813562716124579	Medium
Cell_2517	0.726182246347889	Medium
Cell_2518	0.81715348677244	Medium
Cell_2519	0.764748439774849	Medium
Cell_2520	0.665053192875348	Low
Cell_2521	0.88536868034862	High
Cell_2522	0.817494584363885	Medium
Cell_2523	0.887181842001155	High
Cell_2524	0.589424581965432	Low
Cell_2525	0.698201136896387	Medium
Cell_2526	0.981357932905667	High
Cell_2527	0.688656809623353	Medium
Cell_2528	0.538777474896051	Low
Cell_2529	0.764667554525658	Medium
Cell_2530	0.974861996830441	High
Cell_2531	0.928056527045555	High
Cell_2532	0.774718071916141	Medium
Cell_2533	0.832476770854555	Medium
Cell_2534	0.750224068295211	Medium
Cell_2535	0.962036080425605	High
Cell_2536	0.545963976765051	Low
Cell_2537	0.748476678738371	Medium
Cell_2538	0.891112047014758	High
Cell_2539	0.934923437074758	High
Cell_2540	0.95077616465278	High
Cell_2541	0.905691243940964	High
Cell_2542	0.57686481368728	Low
Cell_2543	0.864879363914952	High
Cell_2544	0.879751466563903	High
Cell_2545	0.830409743706696	Medium
Cell_2546	0.954017543117516	High
Cell_2547	0.69489193323534	Medium
Cell_2548	0.978489172412083	High
Cell_2549	0.72829318465665	Medium
Cell_2550	0.597504297271371	Low
Cell_2551	0.795359616517089	Medium
Cell_2552	0.577699346700683	Low
Cell_2553	0.7597480394179	Medium
Cell_2554	0.706419845460914	Medium
Cell_2555	0.913608475122601	High
Cell_2556	0.781547940103337	Medium
Cell_2557	0.728237740928307	Medium
Cell_2558	0.59617431263905	Low
Cell_2559	0.735973417409696	Medium
Cell_2560	0.616250122198835	Low
Cell_2561	0.657039855374023	Low
Cell_2562	0.933426022646017	High
Cell_2563	0.722493653534912	Medium
Cell_2564	0.716964209452271	Medium
Cell_2565	0.73629404057283	Medium
Cell_2566	0.916700856178068	High
Cell_2567	0.505170553922653	Low
Cell_2568	0.654564737225883	Low
Cell_2569	0.543076485744677	Low
Cell_2570	0.911503546521999	High
Cell_2571	0.735553606878966	Medium
Cell_2572	0.766167962807231	Medium
Cell_2573	0.697697714553215	Medium
Cell_2574	0.727218584739603	Medium
Cell_2575	0.557450473541394	Low
Cell_2576	0.515545421396382	Low
Cell_2577	0.511605439358391	Low
Cell_2578	0.538759672665037	Low
Cell_2579	0.680765547673218	Medium
Cell_2580	0.880704362527467	High
Cell_2581	0.871640820871107	High
Cell_2582	0.548846101737581	Low
Cell_2583	0.980952708749101	High
Cell_2584	0.571602214244194	Low
Cell_2585	0.742330870591104	Medium
Cell_2586	0.782455495093018	Medium
Cell_2587	0.966152795241214	High
Cell_2588	0.91001238534227	High
Cell_2589	0.766541519784369	Medium
Cell_2590	0.692234490183182	Medium
Cell_2591	0.772994156111963	Medium
Cell_2592	0.898363967426121	High
Cell_2593	0.81367168109864	Medium
Cell_2594	0.551978500327095	Low
Cell_2595	0.595996254822239	Low
Cell_2596	0.921055216807872	High
Cell_2597	0.739688306231983	Medium
Cell_2598	0.88863029400818	High
Cell_2599	0.909089567488991	High
Cell_2600	0.648466969956644	Low
Cell_2601	0.613354969653301	Low
Cell_2602	0.810178946587257	Medium
Cell_2603	0.686937786405906	Medium
Cell_2604	0.942986209061928	High
Cell_2605	0.562765803886577	Low
Cell_2606	0.578998295357451	Low
Cell_2607	0.81923126289621	Medium
Cell_2608	0.593065280932933	Low
Cell_2609	0.832254339824431	Medium
Cell_2610	0.756012927275151	Medium
Cell_2611	0.870809920248576	High
Cell_2612	0.668256514822133	Medium
Cell_2613	0.555634224787354	Low
Cell_2614	0.701144812162966	Medium
Cell_2615	0.771349370130338	Medium
Cell_2616	0.870130643597804	High
Cell_2617	0.586285040481016	Low
Cell_2618	0.793242713436484	Medium
Cell_2619	0.749923271127045	Medium
Cell_2620	0.9681792834308	High
Cell_2621	0.955151555128396	High
Cell_2622	0.576453304616734	Low
Cell_2623	0.653648752602749	Low
Cell_2624	0.84914708416909	High
Cell_2625	0.881607620627619	High
Cell_2626	0.754934827331454	Medium
Cell_2627	0.613363586016931	Low
Cell_2628	0.582930712029338	Low
Cell_2629	0.658068575314246	Low
Cell_2630	0.522470543161035	Low
Cell_2631	0.834784206701443	High
Cell_2632	0.873138586641289	High
Cell_2633	0.624266681261361	Low
Cell_2634	0.733476611087099	Medium
Cell_2635	0.522143663372844	Low
Cell_2636	0.549132950138301	Low
Cell_2637	0.948547262116335	High
Cell_2638	0.807574241538532	Medium
Cell_2639	0.820355000090785	Medium
Cell_2640	0.730501060490496	Medium
Cell_2641	0.639865726465359	Low
Cell_2642	0.972475123009644	High
Cell_2643	0.511535862227902	Low
Cell_2644	0.588656363077462	Low
Cell_2645	0.985714063630439	High
Cell_2646	0.89986887818668	High
Cell_2647	0.999825507053174	High
Cell_2648	0.630371726350859	Low
Cell_2649	0.791091329185292	Medium
Cell_2650	0.536147083039396	Low
Cell_2651	0.901141850161366	High
Cell_2652	0.940282682538964	High
Cell_2653	0.944814769551158	High
Cell_2654	0.505663503427058	Low
Cell_2655	0.620700283092447	Low
Cell_2656	0.803634448791854	Medium
Cell_2657	0.681360282469541	Medium
Cell_2658	0.854604329681024	High
Cell_2659	0.521036480320618	Low
Cell_2660	0.828585515380837	Medium
Cell_2661	0.615344721009023	Low
Cell_2662	0.636488686315715	Low
Cell_2663	0.866581888869405	High
Cell_2664	0.589128100429662	Low
Cell_2665	0.692817134317011	Medium
Cell_2666	0.842177280341275	High
Cell_2667	0.707595523796044	Medium
Cell_2668	0.771080919425003	Medium
Cell_2669	0.727594940108247	Medium
Cell_2670	0.563532219151966	Low
Cell_2671	0.515592123032548	Low
Cell_2672	0.582826601923443	Low
Cell_2673	0.899440355831757	High
Cell_2674	0.571194018702954	Low
Cell_2675	0.537220420897938	Low
Cell_2676	0.514287003781646	Low
Cell_2677	0.708695951616392	Medium
Cell_2678	0.9270140187582	High
Cell_2679	0.665244470234029	Low
Cell_2680	0.722218257840723	Medium
Cell_2681	0.70674161799252	Medium
Cell_2682	0.675875392043963	Medium
Cell_2683	0.963925139745697	High
Cell_2684	0.965027278172784	High
Cell_2685	0.640131579944864	Low
Cell_2686	0.864654974779114	High
Cell_2687	0.608392449794337	Low
Cell_2688	0.970123888691887	High
Cell_2689	0.532149486592971	Low
Cell_2690	0.994334456976503	High
Cell_2691	0.605104240123183	Low
Cell_2692	0.659266216563992	Low
Cell_2693	0.56088494323194	Low
Cell_2694	0.792107123066671	Medium
Cell_2695	0.829171705758199	Medium
Cell_2696	0.998082513804547	High
Cell_2697	0.597033783444203	Low
Cell_2698	0.90824835957028	High
Cell_2699	0.809726029983722	Medium
Cell_2700	0.992803554283455	High
Cell_2701	0.720895982580259	Medium
Cell_2702	0.862092611379921	High
Cell_2703	0.53792431158945	Low
Cell_2704	0.81517137598712	Medium
Cell_2705	0.607293225708418	Low
Cell_2706	0.959563775919378	High
Cell_2707	0.905976001638919	High
Cell_2708	0.928057963494211	High
Cell_2709	0.908378622960299	High
Cell_2710	0.708550845156424	Medium
Cell_2711	0.988774551893584	High
Cell_2712	0.749681829940528	Medium
Cell_2713	0.749285832280293	Medium
Cell_2714	0.671736126067117	Medium
Cell_2715	0.533674697042443	Low
Cell_2716	0.953682669438422	High
Cell_2717	0.610559867811389	Low
Cell_2718	0.648831946542487	Low
Cell_2719	0.829271231312305	Medium
Cell_2720	0.783309954800643	Medium
Cell_2721	0.985646195011213	High
Cell_2722	0.552466116612777	Low
Cell_2723	0.771899462910369	Medium
Cell_2724	0.95768606744241	High
Cell_2725	0.936468701809645	High
Cell_2726	0.952269454603083	High
Cell_2727	0.889390281750821	High
Cell_2728	0.583585535059683	Low
Cell_2729	0.560692454571836	Low
Cell_2730	0.559147065272555	Low
Cell_2731	0.716033795615658	Medium
Cell_2732	0.888693483429961	High
Cell_2733	0.952049047569744	High
Cell_2734	0.713233140064403	Medium
Cell_2735	0.904755553114228	High
Cell_2736	0.7341875518905	Medium
Cell_2737	0.839301548665389	High
Cell_2738	0.879362942068838	High
Cell_2739	0.841679807635956	High
Cell_2740	0.92378980666399	High
Cell_2741	0.655784954782575	Low
Cell_2742	0.591383401304483	Low
Cell_2743	0.546760085038841	Low
Cell_2744	0.507397296838462	Low
Cell_2745	0.951206651399843	High
Cell_2746	0.898026459035464	High
Cell_2747	0.538885949295945	Low
Cell_2748	0.550871545216069	Low
Cell_2749	0.586946045747027	Low
Cell_2750	0.764339010231197	Medium
Cell_2751	0.867657007300295	High
Cell_2752	0.559109332505614	Low
Cell_2753	0.551719696028158	Low
Cell_2754	0.776131732040085	Medium
Cell_2755	0.64525928394869	Low
Cell_2756	0.720220262301154	Medium
Cell_2757	0.559222152223811	Low
Cell_2758	0.960809304146096	High
Cell_2759	0.866294748964719	High
Cell_2760	0.73076523153577	Medium
Cell_2761	0.836157213430852	High
Cell_2762	0.644247205578722	Low
Cell_2763	0.831722705624998	Medium
Cell_2764	0.687534321565181	Medium
Cell_2765	0.83546177088283	High
Cell_2766	0.706362281460315	Medium
Cell_2767	0.855660117114894	High
Cell_2768	0.640537978615612	Low
Cell_2769	0.869352238951251	High
Cell_2770	0.787460726918653	Medium
Cell_2771	0.512247992795892	Low
Cell_2772	0.68134736281354	Medium
Cell_2773	0.72042463615071	Medium
Cell_2774	0.701700976351276	Medium
Cell_2775	0.772386083961464	Medium
Cell_2776	0.931598252966069	High
Cell_2777	0.882837328128517	High
Cell_2778	0.532710954081267	Low
Cell_2779	0.558758987928741	Low
Cell_2780	0.654894103645347	Low
Cell_2781	0.654339153552428	Low
Cell_2782	0.866168397362344	High
Cell_2783	0.570745679433458	Low
Cell_2784	0.988786618807353	High
Cell_2785	0.927399507956579	High
Cell_2786	0.791961866081692	Medium
Cell_2787	0.949782126932405	High
Cell_2788	0.50467227154877	Low
Cell_2789	0.892278543091379	High
Cell_2790	0.953900738852099	High
Cell_2791	0.555388779961504	Low
Cell_2792	0.73291050165426	Medium
Cell_2793	0.83717413037084	High
Cell_2794	0.732726230402477	Medium
Cell_2795	0.937510270858184	High
Cell_2796	0.700542768114246	Medium
Cell_2797	0.78334257286042	Medium
Cell_2798	0.826852873084135	Medium
Cell_2799	0.642829864751548	Low
Cell_2800	0.945972425397485	High
Cell_2801	0.569356672232971	Low
Cell_2802	0.7785970706027	Medium
Cell_2803	0.626464213128202	Low
Cell_2804	0.536803085356951	Low
Cell_2805	0.881324312649667	High
Cell_2806	0.803184387972578	Medium
Cell_2807	0.666496932622977	Low
Cell_2808	0.954831809387542	High
Cell_2809	0.795013598399237	Medium
Cell_2810	0.973212864715606	High
Cell_2811	0.951165269361809	High
Cell_2812	0.693484019371681	Medium
Cell_2813	0.859240497462451	High
Cell_2814	0.913673527422361	High
Cell_2815	0.956911022309214	High
Cell_2816	0.565309399389662	Low
Cell_2817	0.52220853837207	Low
Cell_2818	0.994116933899932	High
Cell_2819	0.694739676895551	Medium
Cell_2820	0.855526706553064	High
Cell_2821	0.762970038456842	Medium
Cell_2822	0.693450637627393	Medium
Cell_2823	0.859283415367827	High
Cell_2824	0.940090358722955	High
Cell_2825	0.56058009818662	Low
Cell_2826	0.683526118402369	Medium
Cell_2827	0.894965931773186	High
Cell_2828	0.607800115947612	Low
Cell_2829	0.810363380471244	Medium
Cell_2830	0.68886117846705	Medium
Cell_2831	0.802017649984919	Medium
Cell_2832	0.782259134110063	Medium
Cell_2833	0.847221650066786	High
Cell_2834	0.907071843277663	High
Cell_2835	0.726842117263004	Medium
Cell_2836	0.684982347534969	Medium
Cell_2837	0.911329519120045	High
Cell_2838	0.756312135723419	Medium
Cell_2839	0.87079091265332	High
Cell_2840	0.924669239087962	High
Cell_2841	0.720149857690558	Medium
Cell_2842	0.702954153297469	Medium
Cell_2843	0.925458805402741	High
Cell_2844	0.863512306008488	High
Cell_2845	0.807535125757568	Medium
Cell_2846	0.850000531645492	High
Cell_2847	0.874086481984705	High
Cell_2848	0.63092382135801	Low
Cell_2849	0.638098325813189	Low
Cell_2850	0.599731885828078	Low
Cell_2851	0.971497998456471	High
Cell_2852	0.63557284057606	Low
Cell_2853	0.749204324558377	Medium
Cell_2854	0.518343940959312	Low
Cell_2855	0.900868616416119	High
Cell_2856	0.702612282941118	Medium
Cell_2857	0.730062952614389	Medium
Cell_2858	0.965576075250283	High
Cell_2859	0.694940362824127	Medium
Cell_2860	0.872908184537664	High
Cell_2861	0.891804248327389	High
Cell_2862	0.60372812661808	Low
Cell_2863	0.528263364802115	Low
Cell_2864	0.665756916860119	Low
Cell_2865	0.841902592801489	High
Cell_2866	0.883887134143151	High
Cell_2867	0.826524695730768	Medium
Cell_2868	0.966901997104287	High
Cell_2869	0.50175797578413	Low
Cell_2870	0.689194546313956	Medium
Cell_2871	0.821852025575936	Medium
Cell_2872	0.549536305596121	Low
Cell_2873	0.507531730923802	Low
Cell_2874	0.574282535235398	Low
Cell_2875	0.87265515665058	High
Cell_2876	0.926373375463299	High
Cell_2877	0.662472728639841	Low
Cell_2878	0.633334754384123	Low
Cell_2879	0.621773721068166	Low
Cell_2880	0.978125145775266	High
Cell_2881	0.748634369694628	Medium
Cell_2882	0.847225787700154	High
Cell_2883	0.957565956981853	High
Cell_2884	0.804460893501528	Medium
Cell_2885	0.631304428912699	Low
Cell_2886	0.959465368883684	High
Cell_2887	0.855806539300829	High
Cell_2888	0.521914296899922	Low
Cell_2889	0.816753813414834	Medium
Cell_2890	0.926366193918511	High
Cell_2891	0.559547929675318	Low
Cell_2892	0.976018951623701	High
Cell_2893	0.520419929875061	Low
Cell_2894	0.585299990838394	Low
Cell_2895	0.511576704797335	Low
Cell_2896	0.694954953272827	Medium
Cell_2897	0.854638570453972	High
Cell_2898	0.827877772855572	Medium
Cell_2899	0.743071358418092	Medium
Cell_2900	0.540361581370234	Low
Cell_2901	0.983942200313322	High
Cell_2902	0.780136432615109	Medium
Cell_2903	0.858453080640174	High
Cell_2904	0.641712378012016	Low
Cell_2905	0.901126451790333	High
Cell_2906	0.81460967916064	Medium
Cell_2907	0.95448045595549	High
Cell_2908	0.69806259451434	Medium
Cell_2909	0.654142207000405	Low
Cell_2910	0.865847081528045	High
Cell_2911	0.847504284232855	High
Cell_2912	0.717650082777254	Medium
Cell_2913	0.903759945183992	High
Cell_2914	0.652806522441097	Low
Cell_2915	0.957277656649239	High
Cell_2916	0.814914694754407	Medium
Cell_2917	0.88858212903142	High
Cell_2918	0.85857194615528	High
Cell_2919	0.831588094704784	Medium
Cell_2920	0.851546000340022	High
Cell_2921	0.59631792397704	Low
Cell_2922	0.799039107281715	Medium
Cell_2923	0.883585260948166	High
Cell_2924	0.618187965941615	Low
Cell_2925	0.845778031274676	High
Cell_2926	0.546119538834319	Low
Cell_2927	0.868520620162599	High
Cell_2928	0.972340535721742	High
Cell_2929	0.832043825881556	Medium
Cell_2930	0.833707787329331	High
Cell_2931	0.710010837181471	Medium
Cell_2932	0.568983461242169	Low
Cell_2933	0.734682556823827	Medium
Cell_2934	0.546877121319994	Low
Cell_2935	0.877036675577983	High
Cell_2936	0.683163952780887	Medium
Cell_2937	0.784068190841936	Medium
Cell_2938	0.69151065708138	Medium
Cell_2939	0.60161935002543	Low
Cell_2940	0.767632692935877	Medium
Cell_2941	0.69292362453416	Medium
Cell_2942	0.931142679648474	High
Cell_2943	0.54678177239839	Low
Cell_2944	0.531724268919788	Low
Cell_2945	0.583382018608972	Low
Cell_2946	0.967827615677379	High
Cell_2947	0.721254487638362	Medium
Cell_2948	0.837198141380213	High
Cell_2949	0.518038999522105	Low
Cell_2950	0.734210544032976	Medium
Cell_2951	0.522826785105281	Low
Cell_2952	0.810016846866347	Medium
Cell_2953	0.932445994112641	High
Cell_2954	0.597934580291621	Low
Cell_2955	0.641049226629548	Low
Cell_2956	0.932593544363044	High
Cell_2957	0.516017523594201	Low
Cell_2958	0.891177687677555	High
Cell_2959	0.72753474698402	Medium
Cell_2960	0.540060944273137	Low
Cell_2961	0.953380435006693	High
Cell_2962	0.594503327272832	Low
Cell_2963	0.873047934146598	High
Cell_2964	0.715782039915211	Medium
Cell_2965	0.835266098612919	High
Cell_2966	0.593725606333464	Low
Cell_2967	0.940871586441062	High
Cell_2968	0.524433724232949	Low
Cell_2969	0.610102443373762	Low
Cell_2970	0.630900233052671	Low
Cell_2971	0.883604952017777	High
Cell_2972	0.692981252097525	Medium
Cell_2973	0.63928655453492	Low
Cell_2974	0.538807756034657	Low
Cell_2975	0.750152431428432	Medium
Cell_2976	0.725725724711083	Medium
Cell_2977	0.99330080661457	High
Cell_2978	0.571067170239985	Low
Cell_2979	0.916917875758372	High
Cell_2980	0.514764745021239	Low
Cell_2981	0.8893793518655	High
Cell_2982	0.614336970145814	Low
Cell_2983	0.566930059227161	Low
Cell_2984	0.595305461902171	Low
Cell_2985	0.607932319864631	Low
Cell_2986	0.967085696058348	High
Cell_2987	0.994408827275038	High
Cell_2988	0.655012464267202	Low
Cell_2989	0.56856543966569	Low
Cell_2990	0.830492903362028	Medium
Cell_2991	0.79245668835938	Medium
Cell_2992	0.672032666276209	Medium
Cell_2993	0.906978269224055	High
Cell_2994	0.641591979772784	Low
Cell_2995	0.922920530312695	High
Cell_2996	0.56851094274316	Low
Cell_2997	0.930973878130317	High
Cell_2998	0.533560309442692	Low
Cell_2999	0.717604217701592	Medium
Cell_3000	0.840067479759455	High
Cell_3001	0.602913460112177	Low
Cell_3002	0.971269523724914	High
Cell_3003	0.689661895972677	Medium
Cell_3004	0.813120070612058	Medium
Cell_3005	0.59175120096188	Low
Cell_3006	0.829603809164837	Medium
Cell_3007	0.867346455343068	High
Cell_3008	0.747839716495946	Medium
Cell_3009	0.934359371894971	High
Cell_3010	0.915918972226791	High
Cell_3011	0.991649412666447	High
Cell_3012	0.833425112534314	High
Cell_3013	0.821430071024224	Medium
Cell_3014	0.522572642425075	Low
Cell_3015	0.595423221238889	Low
Cell_3016	0.516293621854857	Low
Cell_3017	0.923597238957882	High
Cell_3018	0.712228627991863	Medium
Cell_3019	0.908601719303988	High
Cell_3020	0.575829996610992	Low
Cell_3021	0.702922052820213	Medium
Cell_3022	0.861254465766251	High
Cell_3023	0.529816914233379	Low
Cell_3024	0.665174611611292	Low
Cell_3025	0.888382000965066	High
Cell_3026	0.920229672570713	High
Cell_3027	0.935290765133686	High
Cell_3028	0.976520950789563	High
Cell_3029	0.691977876238525	Medium
Cell_3030	0.975315983290784	High
Cell_3031	0.852052312809974	High
Cell_3032	0.710990696912631	Medium
Cell_3033	0.695658046985045	Medium
Cell_3034	0.60528337280266	Low
Cell_3035	0.876240090467036	High
Cell_3036	0.722538925241679	Medium
Cell_3037	0.726657421211712	Medium
Cell_3038	0.541625429643318	Low
Cell_3039	0.682584514375776	Medium
Cell_3040	0.947476452914998	High
Cell_3041	0.772218922968023	Medium
Cell_3042	0.515413533197716	Low
Cell_3043	0.694216541596688	Medium
Cell_3044	0.556697622989304	Low
Cell_3045	0.638627229491249	Low
Cell_3046	0.859759915503673	High
Cell_3047	0.688012592494488	Medium
Cell_3048	0.817229977226816	Medium
Cell_3049	0.748373896232806	Medium
Cell_3050	0.903743228875101	High
Cell_3051	0.791094204061665	Medium
Cell_3052	0.586006401688792	Low
Cell_3053	0.968645519809797	High
Cell_3054	0.526905437349342	Low
Cell_3055	0.543616093578748	Low
Cell_3056	0.920779002830386	High
Cell_3057	0.710444630472921	Medium
Cell_3058	0.858743026386946	High
Cell_3059	0.868075365549885	High
Cell_3060	0.993735272553749	High
Cell_3061	0.980483559775166	High
Cell_3062	0.570896867197007	Low
Cell_3063	0.832475657924078	Medium
Cell_3064	0.516577121103182	Low
Cell_3065	0.747256675269455	Medium
Cell_3066	0.895676211337559	High
Cell_3067	0.689604876795784	Medium
Cell_3068	0.974149680696428	High
Cell_3069	0.830337890191004	Medium
Cell_3070	0.716382547630928	Medium
Cell_3071	0.919341299100779	High
Cell_3072	0.902349361451343	High
Cell_3073	0.713531152578071	Medium
Cell_3074	0.664695254759863	Low
Cell_3075	0.782520256470889	Medium
Cell_3076	0.930614585988224	High
Cell_3077	0.792935512377881	Medium
Cell_3078	0.822560064145364	Medium
Cell_3079	0.883542034775019	High
Cell_3080	0.846428512013517	High
Cell_3081	0.933398841414601	High
Cell_3082	0.547348776133731	Low
Cell_3083	0.804969647084363	Medium
Cell_3084	0.620437394827604	Low
Cell_3085	0.734820829471573	Medium
Cell_3086	0.64196104335133	Low
Cell_3087	0.959220639313571	High
Cell_3088	0.69987202459015	Medium
Cell_3089	0.782672330155037	Medium
Cell_3090	0.540438506170176	Low
Cell_3091	0.971350092440844	High
Cell_3092	0.867889302666299	High
Cell_3093	0.737656108103693	Medium
Cell_3094	0.590921624330804	Low
Cell_3095	0.865183440269902	High
Cell_3096	0.80731352197472	Medium
Cell_3097	0.530520795029588	Low
Cell_3098	0.526647691614926	Low
Cell_3099	0.727628157474101	Medium
Cell_3100	0.590481068473309	Low
Cell_3101	0.745652962010354	Medium
Cell_3102	0.990935724112205	High
Cell_3103	0.612061053630896	Low
Cell_3104	0.856264327652752	High
Cell_3105	0.575063029653393	Low
Cell_3106	0.762862919713371	Medium
Cell_3107	0.914237911696546	High
Cell_3108	0.563430272159167	Low
Cell_3109	0.909841640852392	High
Cell_3110	0.623001708183438	Low
Cell_3111	0.548508982756175	Low
Cell_3112	0.581850726739503	Low
Cell_3113	0.832177601987496	Medium
Cell_3114	0.838714058394544	High
Cell_3115	0.566475938074291	Low
Cell_3116	0.989761992357671	High
Cell_3117	0.573306237813085	Low
Cell_3118	0.970908376970328	High
Cell_3119	0.850175872445107	High
Cell_3120	0.783981451764703	Medium
Cell_3121	0.623174494714476	Low
Cell_3122	0.670435766223818	Medium
Cell_3123	0.919880972709507	High
Cell_3124	0.960760733112693	High
Cell_3125	0.757682443596423	Medium
Cell_3126	0.9440560991643	High
Cell_3127	0.852036101510748	High
Cell_3128	0.711881394847296	Medium
Cell_3129	0.650134551688097	Low
Cell_3130	0.9816922203172	High
Cell_3131	0.562410298036411	Low
Cell_3132	0.840170266455971	High
Cell_3133	0.90991957182996	High
Cell_3134	0.608137410948984	Low
Cell_3135	0.797043589525856	Medium
Cell_3136	0.580847965320572	Low
Cell_3137	0.702763259760104	Medium
Cell_3138	0.619442549534142	Low
Cell_3139	0.763799422769807	Medium
Cell_3140	0.835477400571108	High
Cell_3141	0.953782485099509	High
Cell_3142	0.666398591245525	Low
Cell_3143	0.621268249698915	Low
Cell_3144	0.6549943680875	Low
Cell_3145	0.613402767456137	Low
Cell_3146	0.56150156725198	Low
Cell_3147	0.633877812768333	Low
Cell_3148	0.961826818529516	High
Cell_3149	0.528242079773918	Low
Cell_3150	0.750727573409677	Medium
Cell_3151	0.896892968099564	High
Cell_3152	0.918963672593236	High
Cell_3153	0.788136834162287	Medium
Cell_3154	0.620925044990145	Low
Cell_3155	0.791031112428755	Medium
Cell_3156	0.56875778362155	Low
Cell_3157	0.741356162005104	Medium
Cell_3158	0.546842806390487	Low
Cell_3159	0.652484763995744	Low
Cell_3160	0.838352677295916	High
