Regulator	Target	Edge_Value	Source	Gold_Standard_Value
G199	G3074	1	IEntropy_True_Positive	1
G220	G3074	1	IEntropy_True_Positive	1
G179	G3074	1	IEntropy_True_Positive	1
G86	G3074	1	IEntropy_True_Positive	1
G207	G3074	1	IEntropy_True_Positive	1
G235	G3074	1	IEntropy_True_Positive	1
G82	G3074	1	IEntropy_True_Positive	1
G323	G3074	1	IEntropy_True_Positive	1
G172	G3074	1	IEntropy_True_Positive	1
G259	G1451	1	IEntropy_True_Positive	1
G7	G1451	1	IEntropy_True_Positive	1
G76	G1451	1	IEntropy_True_Positive	1
G13	G1451	1	IEntropy_True_Positive	1
G187	G1451	1	IEntropy_True_Positive	1
G110	G1451	1	IEntropy_True_Positive	1
G309	G1451	1	IEntropy_True_Positive	1
G11	G1451	1	IEntropy_True_Positive	1
G254	G1451	1	IEntropy_True_Positive	1
G284	G1451	1	IEntropy_True_Positive	1
G219	G1451	1	IEntropy_True_Positive	1
G116	G1451	1	IEntropy_True_Positive	1
G36	G1451	1	IEntropy_True_Positive	1
G299	G1451	1	IEntropy_True_Positive	1
G89	G1451	1	IEntropy_True_Positive	1
G138	G1451	1	IEntropy_True_Positive	1
G216	G1451	1	IEntropy_True_Positive	1
G332	G1451	1	IEntropy_True_Positive	1
G188	G1451	1	IEntropy_True_Positive	1
G4	G1451	1	IEntropy_True_Positive	1
G197	G1451	1	IEntropy_True_Positive	1
G10	G1451	1	IEntropy_True_Positive	1
G23	G1451	1	IEntropy_True_Positive	1
G113	G1451	1	IEntropy_True_Positive	1
G183	G1451	1	IEntropy_True_Positive	1
G73	G1451	1	IEntropy_True_Positive	1
G151	G1451	1	IEntropy_True_Positive	1
G92	G1451	1	IEntropy_True_Positive	1
G281	G1451	1	IEntropy_True_Positive	1
G150	G1451	1	IEntropy_True_Positive	1
G244	G1451	1	IEntropy_True_Positive	1
G167	G1451	1	IEntropy_True_Positive	1
G19	G1451	1	IEntropy_True_Positive	1
G145	G1451	1	IEntropy_True_Positive	1
G22	G1451	1	IEntropy_True_Positive	1
G178	G1451	1	IEntropy_True_Positive	1
G209	G1451	1	IEntropy_True_Positive	1
G313	G1451	1	IEntropy_True_Positive	1
G31	G1451	1	IEntropy_True_Positive	1
G57	G1451	1	IEntropy_True_Positive	1
G277	G1451	1	IEntropy_True_Positive	1
G192	G1451	1	IEntropy_True_Positive	1
G305	G1451	1	IEntropy_True_Positive	1
G280	G1451	1	IEntropy_True_Positive	1
G268	G1451	1	IEntropy_True_Positive	1
G315	G1451	1	IEntropy_True_Positive	1
G48	G1451	1	IEntropy_True_Positive	1
G208	G1451	1	IEntropy_True_Positive	1
G55	G1451	1	IEntropy_True_Positive	1
G162	G1451	1	IEntropy_True_Positive	1
G193	G1451	1	IEntropy_True_Positive	1
G69	G1451	1	IEntropy_True_Positive	1
G282	G1451	1	IEntropy_True_Positive	1
G278	G1451	1	IEntropy_True_Positive	1
G264	G1451	1	IEntropy_True_Positive	1
G210	G1451	1	IEntropy_True_Positive	1
G328	G1451	1	IEntropy_True_Positive	1
G333	G1451	1	IEntropy_True_Positive	1
G125	G1451	1	IEntropy_True_Positive	1
G176	G1451	1	IEntropy_True_Positive	1
G121	G1451	1	IEntropy_True_Positive	1
G84	G1451	1	IEntropy_True_Positive	1
G202	G1451	1	IEntropy_True_Positive	1
G140	G1451	1	IEntropy_True_Positive	1
G66	G1451	1	IEntropy_True_Positive	1
G6	G1451	1	IEntropy_True_Positive	1
G168	G1451	1	IEntropy_True_Positive	1
G199	G1451	1	IEntropy_True_Positive	1
G220	G1451	1	IEntropy_True_Positive	1
G179	G1451	1	IEntropy_True_Positive	1
G86	G1451	1	IEntropy_True_Positive	1
G207	G1451	1	IEntropy_True_Positive	1
G235	G1451	1	IEntropy_True_Positive	1
G82	G1451	1	IEntropy_True_Positive	1
G323	G1451	1	IEntropy_True_Positive	1
G172	G1451	1	IEntropy_True_Positive	1
G259	G168	1	IEntropy_True_Positive	1
G7	G168	1	IEntropy_True_Positive	1
G76	G168	1	IEntropy_True_Positive	1
G13	G168	1	IEntropy_True_Positive	1
G187	G168	1	IEntropy_True_Positive	1
G110	G168	1	IEntropy_True_Positive	1
G309	G168	1	IEntropy_True_Positive	1
G11	G168	1	IEntropy_True_Positive	1
G254	G168	1	IEntropy_True_Positive	1
G284	G168	1	IEntropy_True_Positive	1
G219	G168	1	IEntropy_True_Positive	1
G116	G168	1	IEntropy_True_Positive	1
G36	G168	1	IEntropy_True_Positive	1
G299	G168	1	IEntropy_True_Positive	1
G89	G168	1	IEntropy_True_Positive	1
G138	G168	1	IEntropy_True_Positive	1
G216	G168	1	IEntropy_True_Positive	1
G332	G168	1	IEntropy_True_Positive	1
G188	G168	1	IEntropy_True_Positive	1
G4	G168	1	IEntropy_True_Positive	1
G197	G168	1	IEntropy_True_Positive	1
G10	G168	1	IEntropy_True_Positive	1
G23	G168	1	IEntropy_True_Positive	1
G113	G168	1	IEntropy_True_Positive	1
G183	G168	1	IEntropy_True_Positive	1
G73	G168	1	IEntropy_True_Positive	1
G151	G168	1	IEntropy_True_Positive	1
G92	G168	1	IEntropy_True_Positive	1
G281	G168	1	IEntropy_True_Positive	1
G150	G168	1	IEntropy_True_Positive	1
G244	G168	1	IEntropy_True_Positive	1
G167	G168	1	IEntropy_True_Positive	1
G19	G168	1	IEntropy_True_Positive	1
G145	G168	1	IEntropy_True_Positive	1
G22	G168	1	IEntropy_True_Positive	1
G178	G168	1	IEntropy_True_Positive	1
G209	G168	1	IEntropy_True_Positive	1
G313	G168	1	IEntropy_True_Positive	1
G31	G168	1	IEntropy_True_Positive	1
G57	G168	1	IEntropy_True_Positive	1
G277	G168	1	IEntropy_True_Positive	1
G192	G168	1	IEntropy_True_Positive	1
G305	G168	1	IEntropy_True_Positive	1
G280	G168	1	IEntropy_True_Positive	1
G268	G168	1	IEntropy_True_Positive	1
G315	G168	1	IEntropy_True_Positive	1
G48	G168	1	IEntropy_True_Positive	1
G208	G168	1	IEntropy_True_Positive	1
G55	G168	1	IEntropy_True_Positive	1
G162	G168	1	IEntropy_True_Positive	1
G193	G168	1	IEntropy_True_Positive	1
G69	G168	1	IEntropy_True_Positive	1
G282	G168	1	IEntropy_True_Positive	1
G278	G168	1	IEntropy_True_Positive	1
G264	G168	1	IEntropy_True_Positive	1
G210	G168	1	IEntropy_True_Positive	1
G328	G168	1	IEntropy_True_Positive	1
G333	G168	1	IEntropy_True_Positive	1
G125	G168	1	IEntropy_True_Positive	1
G176	G168	1	IEntropy_True_Positive	1
G121	G168	1	IEntropy_True_Positive	1
G84	G168	1	IEntropy_True_Positive	1
G202	G168	1	IEntropy_True_Positive	1
G140	G168	1	IEntropy_True_Positive	1
G66	G168	1	IEntropy_True_Positive	1
G6	G168	1	IEntropy_True_Positive	1
G199	G168	1	IEntropy_True_Positive	1
G220	G168	1	IEntropy_True_Positive	1
G179	G168	1	IEntropy_True_Positive	1
G86	G168	1	IEntropy_True_Positive	1
G207	G168	1	IEntropy_True_Positive	1
G235	G168	1	IEntropy_True_Positive	1
G82	G168	1	IEntropy_True_Positive	1
G323	G168	1	IEntropy_True_Positive	1
G172	G168	1	IEntropy_True_Positive	1
G259	G199	1	IEntropy_True_Positive	1
G7	G199	1	IEntropy_True_Positive	1
G76	G199	1	IEntropy_True_Positive	1
G13	G199	1	IEntropy_True_Positive	1
G187	G199	1	IEntropy_True_Positive	1
G110	G199	1	IEntropy_True_Positive	1
G309	G199	1	IEntropy_True_Positive	1
G11	G199	1	IEntropy_True_Positive	1
G254	G199	1	IEntropy_True_Positive	1
G284	G199	1	IEntropy_True_Positive	1
G219	G199	1	IEntropy_True_Positive	1
G116	G199	1	IEntropy_True_Positive	1
G36	G199	1	IEntropy_True_Positive	1
G299	G199	1	IEntropy_True_Positive	1
G89	G199	1	IEntropy_True_Positive	1
G138	G199	1	IEntropy_True_Positive	1
G216	G199	1	IEntropy_True_Positive	1
G332	G199	1	IEntropy_True_Positive	1
G188	G199	1	IEntropy_True_Positive	1
G4	G199	1	IEntropy_True_Positive	1
G197	G199	1	IEntropy_True_Positive	1
G10	G199	1	IEntropy_True_Positive	1
G23	G199	1	IEntropy_True_Positive	1
G113	G199	1	IEntropy_True_Positive	1
G183	G199	1	IEntropy_True_Positive	1
G73	G199	1	IEntropy_True_Positive	1
G151	G199	1	IEntropy_True_Positive	1
G92	G199	1	IEntropy_True_Positive	1
G281	G199	1	IEntropy_True_Positive	1
G150	G199	1	IEntropy_True_Positive	1
G244	G199	1	IEntropy_True_Positive	1
G167	G199	1	IEntropy_True_Positive	1
G19	G199	1	IEntropy_True_Positive	1
G145	G199	1	IEntropy_True_Positive	1
G22	G199	1	IEntropy_True_Positive	1
G178	G199	1	IEntropy_True_Positive	1
G209	G199	1	IEntropy_True_Positive	1
G313	G199	1	IEntropy_True_Positive	1
G31	G199	1	IEntropy_True_Positive	1
G57	G199	1	IEntropy_True_Positive	1
G277	G199	1	IEntropy_True_Positive	1
G192	G199	1	IEntropy_True_Positive	1
G305	G199	1	IEntropy_True_Positive	1
G280	G199	1	IEntropy_True_Positive	1
G268	G199	1	IEntropy_True_Positive	1
G315	G199	1	IEntropy_True_Positive	1
G48	G199	1	IEntropy_True_Positive	1
G208	G199	1	IEntropy_True_Positive	1
G55	G199	1	IEntropy_True_Positive	1
G162	G199	1	IEntropy_True_Positive	1
G193	G199	1	IEntropy_True_Positive	1
G69	G199	1	IEntropy_True_Positive	1
G282	G199	1	IEntropy_True_Positive	1
G278	G199	1	IEntropy_True_Positive	1
G264	G199	1	IEntropy_True_Positive	1
G210	G199	1	IEntropy_True_Positive	1
G328	G199	1	IEntropy_True_Positive	1
G333	G199	1	IEntropy_True_Positive	1
G125	G199	1	IEntropy_True_Positive	1
G176	G199	1	IEntropy_True_Positive	1
G121	G199	1	IEntropy_True_Positive	1
G84	G199	1	IEntropy_True_Positive	1
G202	G199	1	IEntropy_True_Positive	1
G140	G199	1	IEntropy_True_Positive	1
G66	G199	1	IEntropy_True_Positive	1
G6	G199	1	IEntropy_True_Positive	1
G168	G199	1	IEntropy_True_Positive	1
G220	G199	1	IEntropy_True_Positive	1
G179	G199	1	IEntropy_True_Positive	1
G86	G199	1	IEntropy_True_Positive	1
G207	G199	1	IEntropy_True_Positive	1
G235	G199	1	IEntropy_True_Positive	1
G82	G199	1	IEntropy_True_Positive	1
G323	G199	1	IEntropy_True_Positive	1
G172	G199	1	IEntropy_True_Positive	1
G259	G1186	1	IEntropy_True_Positive	1
G7	G1186	1	IEntropy_True_Positive	1
G76	G1186	1	IEntropy_True_Positive	1
G13	G1186	1	IEntropy_True_Positive	1
G187	G1186	1	IEntropy_True_Positive	1
G110	G1186	1	IEntropy_True_Positive	1
G309	G1186	1	IEntropy_True_Positive	1
G11	G1186	1	IEntropy_True_Positive	1
G254	G1186	1	IEntropy_True_Positive	1
G284	G1186	1	IEntropy_True_Positive	1
G219	G1186	1	IEntropy_True_Positive	1
G116	G1186	1	IEntropy_True_Positive	1
G36	G1186	1	IEntropy_True_Positive	1
G299	G1186	1	IEntropy_True_Positive	1
G89	G1186	1	IEntropy_True_Positive	1
G138	G1186	1	IEntropy_True_Positive	1
G216	G1186	1	IEntropy_True_Positive	1
G332	G1186	1	IEntropy_True_Positive	1
G188	G1186	1	IEntropy_True_Positive	1
G4	G1186	1	IEntropy_True_Positive	1
G197	G1186	1	IEntropy_True_Positive	1
G10	G1186	1	IEntropy_True_Positive	1
G23	G1186	1	IEntropy_True_Positive	1
G113	G1186	1	IEntropy_True_Positive	1
G183	G1186	1	IEntropy_True_Positive	1
G73	G1186	1	IEntropy_True_Positive	1
G151	G1186	1	IEntropy_True_Positive	1
G92	G1186	1	IEntropy_True_Positive	1
G281	G1186	1	IEntropy_True_Positive	1
G150	G1186	1	IEntropy_True_Positive	1
G244	G1186	1	IEntropy_True_Positive	1
G167	G1186	1	IEntropy_True_Positive	1
G19	G1186	1	IEntropy_True_Positive	1
G145	G1186	1	IEntropy_True_Positive	1
G22	G1186	1	IEntropy_True_Positive	1
G178	G1186	1	IEntropy_True_Positive	1
G209	G1186	1	IEntropy_True_Positive	1
G313	G1186	1	IEntropy_True_Positive	1
G31	G1186	1	IEntropy_True_Positive	1
G57	G1186	1	IEntropy_True_Positive	1
G277	G1186	1	IEntropy_True_Positive	1
G192	G1186	1	IEntropy_True_Positive	1
G305	G1186	1	IEntropy_True_Positive	1
G280	G1186	1	IEntropy_True_Positive	1
G268	G1186	1	IEntropy_True_Positive	1
G315	G1186	1	IEntropy_True_Positive	1
G48	G1186	1	IEntropy_True_Positive	1
G208	G1186	1	IEntropy_True_Positive	1
G55	G1186	1	IEntropy_True_Positive	1
G162	G1186	1	IEntropy_True_Positive	1
G193	G1186	1	IEntropy_True_Positive	1
G69	G1186	1	IEntropy_True_Positive	1
G282	G1186	1	IEntropy_True_Positive	1
G278	G1186	1	IEntropy_True_Positive	1
G264	G1186	1	IEntropy_True_Positive	1
G210	G1186	1	IEntropy_True_Positive	1
G328	G1186	1	IEntropy_True_Positive	1
G333	G1186	1	IEntropy_True_Positive	1
G125	G1186	1	IEntropy_True_Positive	1
G176	G1186	1	IEntropy_True_Positive	1
G121	G1186	1	IEntropy_True_Positive	1
G84	G1186	1	IEntropy_True_Positive	1
G202	G1186	1	IEntropy_True_Positive	1
G140	G1186	1	IEntropy_True_Positive	1
G66	G1186	1	IEntropy_True_Positive	1
G6	G1186	1	IEntropy_True_Positive	1
G168	G1186	1	IEntropy_True_Positive	1
G199	G1186	1	IEntropy_True_Positive	1
G220	G1186	1	IEntropy_True_Positive	1
G179	G1186	1	IEntropy_True_Positive	1
G86	G1186	1	IEntropy_True_Positive	1
G207	G1186	1	IEntropy_True_Positive	1
G235	G1186	1	IEntropy_True_Positive	1
G82	G1186	1	IEntropy_True_Positive	1
G323	G1186	1	IEntropy_True_Positive	1
G172	G1186	1	IEntropy_True_Positive	1
G259	G2244	1	IEntropy_True_Positive	1
G7	G2244	1	IEntropy_True_Positive	1
G76	G2244	1	IEntropy_True_Positive	1
G13	G2244	1	IEntropy_True_Positive	1
G187	G2244	1	IEntropy_True_Positive	1
G110	G2244	1	IEntropy_True_Positive	1
G309	G2244	1	IEntropy_True_Positive	1
G11	G2244	1	IEntropy_True_Positive	1
G254	G2244	1	IEntropy_True_Positive	1
G284	G2244	1	IEntropy_True_Positive	1
G219	G2244	1	IEntropy_True_Positive	1
G116	G2244	1	IEntropy_True_Positive	1
G36	G2244	1	IEntropy_True_Positive	1
G299	G2244	1	IEntropy_True_Positive	1
G89	G2244	1	IEntropy_True_Positive	1
G138	G2244	1	IEntropy_True_Positive	1
G216	G2244	1	IEntropy_True_Positive	1
G332	G2244	1	IEntropy_True_Positive	1
G188	G2244	1	IEntropy_True_Positive	1
G4	G2244	1	IEntropy_True_Positive	1
G197	G2244	1	IEntropy_True_Positive	1
G10	G2244	1	IEntropy_True_Positive	1
G23	G2244	1	IEntropy_True_Positive	1
G113	G2244	1	IEntropy_True_Positive	1
G183	G2244	1	IEntropy_True_Positive	1
G73	G2244	1	IEntropy_True_Positive	1
G151	G2244	1	IEntropy_True_Positive	1
G92	G2244	1	IEntropy_True_Positive	1
G281	G2244	1	IEntropy_True_Positive	1
G150	G2244	1	IEntropy_True_Positive	1
G244	G2244	1	IEntropy_True_Positive	1
G167	G2244	1	IEntropy_True_Positive	1
G19	G2244	1	IEntropy_True_Positive	1
G145	G2244	1	IEntropy_True_Positive	1
G22	G2244	1	IEntropy_True_Positive	1
G178	G2244	1	IEntropy_True_Positive	1
G209	G2244	1	IEntropy_True_Positive	1
G313	G2244	1	IEntropy_True_Positive	1
G31	G2244	1	IEntropy_True_Positive	1
G57	G2244	1	IEntropy_True_Positive	1
G277	G2244	1	IEntropy_True_Positive	1
G192	G2244	1	IEntropy_True_Positive	1
G305	G2244	1	IEntropy_True_Positive	1
G280	G2244	1	IEntropy_True_Positive	1
G268	G2244	1	IEntropy_True_Positive	1
G315	G2244	1	IEntropy_True_Positive	1
G48	G2244	1	IEntropy_True_Positive	1
G208	G2244	1	IEntropy_True_Positive	1
G55	G2244	1	IEntropy_True_Positive	1
G162	G2244	1	IEntropy_True_Positive	1
G193	G2244	1	IEntropy_True_Positive	1
G69	G2244	1	IEntropy_True_Positive	1
G282	G2244	1	IEntropy_True_Positive	1
G278	G2244	1	IEntropy_True_Positive	1
G264	G2244	1	IEntropy_True_Positive	1
G210	G2244	1	IEntropy_True_Positive	1
G328	G2244	1	IEntropy_True_Positive	1
G333	G2244	1	IEntropy_True_Positive	1
G125	G2244	1	IEntropy_True_Positive	1
G176	G2244	1	IEntropy_True_Positive	1
G121	G2244	1	IEntropy_True_Positive	1
G84	G2244	1	IEntropy_True_Positive	1
G202	G2244	1	IEntropy_True_Positive	1
G140	G2244	1	IEntropy_True_Positive	1
G66	G2244	1	IEntropy_True_Positive	1
G6	G2244	1	IEntropy_True_Positive	1
G168	G2244	1	IEntropy_True_Positive	1
G199	G2244	1	IEntropy_True_Positive	1
G220	G2244	1	IEntropy_True_Positive	1
G179	G2244	1	IEntropy_True_Positive	1
G86	G2244	1	IEntropy_True_Positive	1
G207	G2244	1	IEntropy_True_Positive	1
G235	G2244	1	IEntropy_True_Positive	1
G82	G2244	1	IEntropy_True_Positive	1
G323	G2244	1	IEntropy_True_Positive	1
G172	G2244	1	IEntropy_True_Positive	1
G259	G4072	1	IEntropy_True_Positive	1
G7	G4072	1	IEntropy_True_Positive	1
G76	G4072	1	IEntropy_True_Positive	1
G13	G4072	1	IEntropy_True_Positive	1
G187	G4072	1	IEntropy_True_Positive	1
G110	G4072	1	IEntropy_True_Positive	1
G309	G4072	1	IEntropy_True_Positive	1
G11	G4072	1	IEntropy_True_Positive	1
G254	G4072	1	IEntropy_True_Positive	1
G284	G4072	1	IEntropy_True_Positive	1
G219	G4072	1	IEntropy_True_Positive	1
G116	G4072	1	IEntropy_True_Positive	1
G36	G4072	1	IEntropy_True_Positive	1
G299	G4072	1	IEntropy_True_Positive	1
G89	G4072	1	IEntropy_True_Positive	1
G138	G4072	1	IEntropy_True_Positive	1
G216	G4072	1	IEntropy_True_Positive	1
G332	G4072	1	IEntropy_True_Positive	1
G188	G4072	1	IEntropy_True_Positive	1
G4	G4072	1	IEntropy_True_Positive	1
G197	G4072	1	IEntropy_True_Positive	1
G10	G4072	1	IEntropy_True_Positive	1
G23	G4072	1	IEntropy_True_Positive	1
G113	G4072	1	IEntropy_True_Positive	1
G183	G4072	1	IEntropy_True_Positive	1
G73	G4072	1	IEntropy_True_Positive	1
G151	G4072	1	IEntropy_True_Positive	1
G92	G4072	1	IEntropy_True_Positive	1
G281	G4072	1	IEntropy_True_Positive	1
G150	G4072	1	IEntropy_True_Positive	1
G244	G4072	1	IEntropy_True_Positive	1
G167	G4072	1	IEntropy_True_Positive	1
G19	G4072	1	IEntropy_True_Positive	1
G145	G4072	1	IEntropy_True_Positive	1
G22	G4072	1	IEntropy_True_Positive	1
G178	G4072	1	IEntropy_True_Positive	1
G209	G4072	1	IEntropy_True_Positive	1
G313	G4072	1	IEntropy_True_Positive	1
G31	G4072	1	IEntropy_True_Positive	1
G57	G4072	1	IEntropy_True_Positive	1
G277	G4072	1	IEntropy_True_Positive	1
G192	G4072	1	IEntropy_True_Positive	1
G305	G4072	1	IEntropy_True_Positive	1
G280	G4072	1	IEntropy_True_Positive	1
G268	G4072	1	IEntropy_True_Positive	1
G315	G4072	1	IEntropy_True_Positive	1
G48	G4072	1	IEntropy_True_Positive	1
G208	G4072	1	IEntropy_True_Positive	1
G55	G4072	1	IEntropy_True_Positive	1
G162	G4072	1	IEntropy_True_Positive	1
G193	G4072	1	IEntropy_True_Positive	1
G69	G4072	1	IEntropy_True_Positive	1
G282	G4072	1	IEntropy_True_Positive	1
G278	G4072	1	IEntropy_True_Positive	1
G264	G4072	1	IEntropy_True_Positive	1
G210	G4072	1	IEntropy_True_Positive	1
G328	G4072	1	IEntropy_True_Positive	1
G333	G4072	1	IEntropy_True_Positive	1
G125	G4072	1	IEntropy_True_Positive	1
G176	G4072	1	IEntropy_True_Positive	1
G121	G4072	1	IEntropy_True_Positive	1
G84	G4072	1	IEntropy_True_Positive	1
G202	G4072	1	IEntropy_True_Positive	1
G140	G4072	1	IEntropy_True_Positive	1
G66	G4072	1	IEntropy_True_Positive	1
G6	G4072	1	IEntropy_True_Positive	1
G168	G4072	1	IEntropy_True_Positive	1
G199	G4072	1	IEntropy_True_Positive	1
G220	G4072	1	IEntropy_True_Positive	1
G179	G4072	1	IEntropy_True_Positive	1
G86	G4072	1	IEntropy_True_Positive	1
G207	G4072	1	IEntropy_True_Positive	1
G235	G4072	1	IEntropy_True_Positive	1
G82	G4072	1	IEntropy_True_Positive	1
G323	G4072	1	IEntropy_True_Positive	1
G172	G4072	1	IEntropy_True_Positive	1
G259	G1941	1	IEntropy_True_Positive	1
G7	G1941	1	IEntropy_True_Positive	1
G76	G1941	1	IEntropy_True_Positive	1
G13	G1941	1	IEntropy_True_Positive	1
G187	G1941	1	IEntropy_True_Positive	1
G110	G1941	1	IEntropy_True_Positive	1
G309	G1941	1	IEntropy_True_Positive	1
G11	G1941	1	IEntropy_True_Positive	1
G254	G1941	1	IEntropy_True_Positive	1
G284	G1941	1	IEntropy_True_Positive	1
G219	G1941	1	IEntropy_True_Positive	1
G116	G1941	1	IEntropy_True_Positive	1
G36	G1941	1	IEntropy_True_Positive	1
G299	G1941	1	IEntropy_True_Positive	1
G89	G1941	1	IEntropy_True_Positive	1
G138	G1941	1	IEntropy_True_Positive	1
G216	G1941	1	IEntropy_True_Positive	1
G332	G1941	1	IEntropy_True_Positive	1
G188	G1941	1	IEntropy_True_Positive	1
G4	G1941	1	IEntropy_True_Positive	1
G197	G1941	1	IEntropy_True_Positive	1
G10	G1941	1	IEntropy_True_Positive	1
G23	G1941	1	IEntropy_True_Positive	1
G113	G1941	1	IEntropy_True_Positive	1
G183	G1941	1	IEntropy_True_Positive	1
G73	G1941	1	IEntropy_True_Positive	1
G151	G1941	1	IEntropy_True_Positive	1
G92	G1941	1	IEntropy_True_Positive	1
G281	G1941	1	IEntropy_True_Positive	1
G150	G1941	1	IEntropy_True_Positive	1
G244	G1941	1	IEntropy_True_Positive	1
G167	G1941	1	IEntropy_True_Positive	1
G19	G1941	1	IEntropy_True_Positive	1
G145	G1941	1	IEntropy_True_Positive	1
G22	G1941	1	IEntropy_True_Positive	1
G178	G1941	1	IEntropy_True_Positive	1
G209	G1941	1	IEntropy_True_Positive	1
G313	G1941	1	IEntropy_True_Positive	1
G31	G1941	1	IEntropy_True_Positive	1
G57	G1941	1	IEntropy_True_Positive	1
G277	G1941	1	IEntropy_True_Positive	1
G192	G1941	1	IEntropy_True_Positive	1
G305	G1941	1	IEntropy_True_Positive	1
G280	G1941	1	IEntropy_True_Positive	1
G268	G1941	1	IEntropy_True_Positive	1
G315	G1941	1	IEntropy_True_Positive	1
G48	G1941	1	IEntropy_True_Positive	1
G208	G1941	1	IEntropy_True_Positive	1
G55	G1941	1	IEntropy_True_Positive	1
G162	G1941	1	IEntropy_True_Positive	1
G193	G1941	1	IEntropy_True_Positive	1
G69	G1941	1	IEntropy_True_Positive	1
G282	G1941	1	IEntropy_True_Positive	1
G278	G1941	1	IEntropy_True_Positive	1
G264	G1941	1	IEntropy_True_Positive	1
G210	G1941	1	IEntropy_True_Positive	1
G328	G1941	1	IEntropy_True_Positive	1
G333	G1941	1	IEntropy_True_Positive	1
G125	G1941	1	IEntropy_True_Positive	1
G176	G1941	1	IEntropy_True_Positive	1
G121	G1941	1	IEntropy_True_Positive	1
G84	G1941	1	IEntropy_True_Positive	1
G202	G1941	1	IEntropy_True_Positive	1
G140	G1941	1	IEntropy_True_Positive	1
G66	G1941	1	IEntropy_True_Positive	1
G6	G1941	1	IEntropy_True_Positive	1
G168	G1941	1	IEntropy_True_Positive	1
G199	G1941	1	IEntropy_True_Positive	1
G220	G1941	1	IEntropy_True_Positive	1
G179	G1941	1	IEntropy_True_Positive	1
G86	G1941	1	IEntropy_True_Positive	1
G207	G1941	1	IEntropy_True_Positive	1
G235	G1941	1	IEntropy_True_Positive	1
G82	G1941	1	IEntropy_True_Positive	1
G323	G1941	1	IEntropy_True_Positive	1
G172	G1941	1	IEntropy_True_Positive	1
G259	G1564	1	IEntropy_True_Positive	1
G7	G1564	1	IEntropy_True_Positive	1
G76	G1564	1	IEntropy_True_Positive	1
G13	G1564	1	IEntropy_True_Positive	1
G187	G1564	1	IEntropy_True_Positive	1
G110	G1564	1	IEntropy_True_Positive	1
G309	G1564	1	IEntropy_True_Positive	1
G11	G1564	1	IEntropy_True_Positive	1
G254	G1564	1	IEntropy_True_Positive	1
G284	G1564	1	IEntropy_True_Positive	1
G219	G1564	1	IEntropy_True_Positive	1
G116	G1564	1	IEntropy_True_Positive	1
G36	G1564	1	IEntropy_True_Positive	1
G299	G1564	1	IEntropy_True_Positive	1
G89	G1564	1	IEntropy_True_Positive	1
G138	G1564	1	IEntropy_True_Positive	1
G216	G1564	1	IEntropy_True_Positive	1
G332	G1564	1	IEntropy_True_Positive	1
G188	G1564	1	IEntropy_True_Positive	1
G4	G1564	1	IEntropy_True_Positive	1
G197	G1564	1	IEntropy_True_Positive	1
G10	G1564	1	IEntropy_True_Positive	1
G23	G1564	1	IEntropy_True_Positive	1
G113	G1564	1	IEntropy_True_Positive	1
G183	G1564	1	IEntropy_True_Positive	1
G73	G1564	1	IEntropy_True_Positive	1
G151	G1564	1	IEntropy_True_Positive	1
G92	G1564	1	IEntropy_True_Positive	1
G281	G1564	1	IEntropy_True_Positive	1
G150	G1564	1	IEntropy_True_Positive	1
G244	G1564	1	IEntropy_True_Positive	1
G167	G1564	1	IEntropy_True_Positive	1
G19	G1564	1	IEntropy_True_Positive	1
G145	G1564	1	IEntropy_True_Positive	1
G22	G1564	1	IEntropy_True_Positive	1
G178	G1564	1	IEntropy_True_Positive	1
G209	G1564	1	IEntropy_True_Positive	1
G313	G1564	1	IEntropy_True_Positive	1
G31	G1564	1	IEntropy_True_Positive	1
G57	G1564	1	IEntropy_True_Positive	1
G277	G1564	1	IEntropy_True_Positive	1
G192	G1564	1	IEntropy_True_Positive	1
G305	G1564	1	IEntropy_True_Positive	1
G280	G1564	1	IEntropy_True_Positive	1
G268	G1564	1	IEntropy_True_Positive	1
G315	G1564	1	IEntropy_True_Positive	1
G48	G1564	1	IEntropy_True_Positive	1
G208	G1564	1	IEntropy_True_Positive	1
G55	G1564	1	IEntropy_True_Positive	1
G162	G1564	1	IEntropy_True_Positive	1
G193	G1564	1	IEntropy_True_Positive	1
G69	G1564	1	IEntropy_True_Positive	1
G282	G1564	1	IEntropy_True_Positive	1
G278	G1564	1	IEntropy_True_Positive	1
G264	G1564	1	IEntropy_True_Positive	1
G210	G1564	1	IEntropy_True_Positive	1
G328	G1564	1	IEntropy_True_Positive	1
G333	G1564	1	IEntropy_True_Positive	1
G125	G1564	1	IEntropy_True_Positive	1
G176	G1564	1	IEntropy_True_Positive	1
G121	G1564	1	IEntropy_True_Positive	1
G84	G1564	1	IEntropy_True_Positive	1
G202	G1564	1	IEntropy_True_Positive	1
G140	G1564	1	IEntropy_True_Positive	1
G66	G1564	1	IEntropy_True_Positive	1
G6	G1564	1	IEntropy_True_Positive	1
G168	G1564	1	IEntropy_True_Positive	1
G199	G1564	1	IEntropy_True_Positive	1
G220	G1564	1	IEntropy_True_Positive	1
G179	G1564	1	IEntropy_True_Positive	1
G86	G1564	1	IEntropy_True_Positive	1
G207	G1564	1	IEntropy_True_Positive	1
G235	G1564	1	IEntropy_True_Positive	1
G82	G1564	1	IEntropy_True_Positive	1
